latitude,longitude,price_per_gallon,name
38.431558,-88.673364,2.992,Hub corridor stop (9-12)
37.247706,-90.176332,3.386,Hub corridor stop (9-12)
36.540751,-91.315562,3.245,Hub corridor stop (9-12)
35.522690,-92.771081,3.024,Hub corridor stop (9-12)
34.783805,-93.385064,4.252,Hub corridor stop (9-12)
34.139517,-94.334242,4.326,Hub corridor stop (9-12)
33.430265,-95.704292,3.083,Hub corridor stop (9-12)
41.803194,-82.848763,2.768,Hub corridor stop (9-13)
40.100781,-82.529951,3.536,Hub corridor stop (9-13)
39.169367,-82.718528,4.483,Hub corridor stop (9-13)
37.903280,-82.611892,3.998,Hub corridor stop (9-13)
36.150215,-81.831374,4.499,Hub corridor stop (9-13)
35.244621,-82.031921,2.865,Hub corridor stop (9-13)
33.829574,-81.503195,2.968,Hub corridor stop (9-13)
32.174486,-81.259155,2.898,Hub corridor stop (9-13)
31.157776,-81.338249,3.245,Hub corridor stop (9-13)
29.684861,-80.846923,4.316,Hub corridor stop (9-13)
28.084485,-80.446516,3.158,Hub corridor stop (9-13)
26.940840,-80.294306,4.240,Hub corridor stop (9-13)
41.982584,-82.751268,3.121,Hub corridor stop (9-14)
41.169308,-83.060599,3.250,Hub corridor stop (9-14)
40.375062,-83.560560,4.424,Hub corridor stop (9-14)
40.157222,-83.226964,4.855,Hub corridor stop (9-14)
39.447787,-83.700281,3.376,Hub corridor stop (9-14)
38.709977,-84.036277,4.051,Hub corridor stop (9-14)
37.580948,-84.149576,3.832,Hub corridor stop (9-14)
36.937837,-83.462621,4.668,Hub corridor stop (9-14)
36.468597,-84.230559,2.925,Hub corridor stop (9-14)
35.813535,-84.046707,3.485,Hub corridor stop (9-14)
35.273610,-84.146913,4.433,Hub corridor stop (9-14)
34.159943,-84.667576,3.540,Hub corridor stop (9-14)
42.148659,-82.968014,4.188,Hub corridor stop (9-15)
41.725812,-82.488316,3.747,Hub corridor stop (9-15)
41.795195,-81.600731,3.505,Hub corridor stop (9-15)
41.335415,-80.978496,4.798,Hub corridor stop (9-15)
41.181809,-81.238142,3.698,Hub corridor stop (9-15)
40.920518,-80.601152,2.736,Hub corridor stop (9-15)
40.887625,-79.552483,2.947,Hub corridor stop (9-15)
40.252988,-79.333049,3.340,Hub corridor stop (9-15)
39.700922,-78.734135,4.423,Hub corridor stop (9-15)
39.685155,-78.851905,3.556,Hub corridor stop (9-15)
39.170901,-77.581153,2.768,Hub corridor stop (9-15)
39.032757,-77.276479,2.961,Hub corridor stop (9-15)
41.975055,-82.980235,3.027,Hub corridor stop (9-16)
42.159467,-81.661241,3.039,Hub corridor stop (9-16)
41.779258,-80.999374,3.629,Hub corridor stop (9-16)
41.764815,-80.853714,3.209,Hub corridor stop (9-16)
42.078929,-80.136189,3.247,Hub corridor stop (9-16)
41.787674,-78.715716,4.730,Hub corridor stop (9-16)
41.470666,-77.934346,4.039,Hub corridor stop (9-16)
41.212334,-77.653211,4.297,Hub corridor stop (9-16)
41.394547,-77.232064,3.095,Hub corridor stop (9-16)
41.422034,-76.529252,4.521,Hub corridor stop (9-16)
40.858972,-75.679237,3.237,Hub corridor stop (9-16)
40.820738,-74.287672,2.992,Hub corridor stop (9-16)
42.581005,-82.607340,3.047,Hub corridor stop (9-17)
42.506165,-81.749932,3.081,Hub corridor stop (9-17)
42.280033,-80.358914,4.635,Hub corridor stop (9-17)
42.391860,-80.130094,4.406,Hub corridor stop (9-17)
42.416301,-78.371057,4.840,Hub corridor stop (9-17)
42.222971,-77.457920,4.533,Hub corridor stop (9-17)
42.182508,-76.933357,3.512,Hub corridor stop (9-17)
42.245637,-75.963241,2.904,Hub corridor stop (9-17)
42.159916,-74.526127,3.594,Hub corridor stop (9-17)
42.448280,-73.587194,4.388,Hub corridor stop (9-17)
42.176569,-72.599179,4.500,Hub corridor stop (9-17)
42.701253,-71.812596,4.386,Hub corridor stop (9-17)
42.431570,-82.873875,4.159,Hub corridor stop (9-18)
41.962414,-81.794396,2.957,Hub corridor stop (9-18)
41.883026,-81.616912,4.537,Hub corridor stop (9-18)
41.557031,-80.529755,4.600,Hub corridor stop (9-18)
41.740221,-80.533605,4.808,Hub corridor stop (9-18)
41.455704,-79.419096,4.151,Hub corridor stop (9-18)
40.778025,-78.614748,3.910,Hub corridor stop (9-18)
40.873108,-78.462058,4.451,Hub corridor stop (9-18)
40.911382,-77.354129,3.142,Hub corridor stop (9-18)
40.411819,-77.282134,2.881,Hub corridor stop (9-18)
40.212203,-76.852706,4.482,Hub corridor stop (9-18)
39.951870,-76.182060,2.806,Hub corridor stop (9-18)
38.801509,-94.889564,3.713,Hub corridor stop (10-11)
37.910275,-94.401385,4.844,Hub corridor stop (10-11)
37.098757,-94.617769,4.708,Hub corridor stop (10-11)
36.464028,-94.440438,4.338,Hub corridor stop (10-11)
35.605619,-94.526881,3.969,Hub corridor stop (10-11)
34.714527,-94.847989,4.557,Hub corridor stop (10-11)
34.256238,-95.004401,3.608,Hub corridor stop (10-11)
33.762443,-94.904338,3.128,Hub corridor stop (10-11)
32.652630,-95.239664,4.855,Hub corridor stop (10-11)
32.138965,-95.517540,4.753,Hub corridor stop (10-11)
30.929108,-95.161424,3.644,Hub corridor stop (10-11)
30.659777,-95.370119,2.862,Hub corridor stop (10-11)
38.800126,-94.401149,4.464,Hub corridor stop (10-12)
38.240569,-95.094713,4.363,Hub corridor stop (10-12)
38.046307,-95.275173,4.681,Hub corridor stop (10-12)
37.673967,-95.259631,3.525,Hub corridor stop (10-12)
36.970318,-94.990432,3.114,Hub corridor stop (10-12)
36.178815,-95.708564,4.334,Hub corridor stop (10-12)
35.592511,-95.689987,3.801,Hub corridor stop (10-12)
35.423810,-96.230711,4.850,Hub corridor stop (10-12)
35.150032,-96.032125,4.479,Hub corridor stop (10-12)
34.072560,-95.895410,3.918,Hub corridor stop (10-12)
33.970048,-96.110433,3.482,Hub corridor stop (10-12)
33.579328,-96.882873,2.704,Hub corridor stop (10-12)
38.434482,-93.500462,4.721,Hub corridor stop (10-13)
37.817615,-92.842466,4.795,Hub corridor stop (10-13)
36.474075,-92.021927,4.101,Hub corridor stop (10-13)
35.577444,-90.618831,4.035,Hub corridor stop (10-13)
34.129420,-89.600941,3.617,Hub corridor stop (10-13)
33.240237,-88.276948,2.862,Hub corridor stop (10-13)
31.817910,-87.241279,4.299,Hub corridor stop (10-13)
31.270750,-86.183172,3.238,Hub corridor stop (10-13)
30.041536,-85.087663,4.037,Hub corridor stop (10-13)
29.245718,-83.912835,3.997,Hub corridor stop (10-13)
28.050334,-82.269393,4.288,Hub corridor stop (10-13)
26.976143,-81.547460,4.578,Hub corridor stop (10-13)
39.129732,-94.471769,4.821,Hub corridor stop (10-14)
38.417454,-93.728023,2.810,Hub corridor stop (10-14)
38.237365,-92.380611,2.977,Hub corridor stop (10-14)
37.573483,-91.600394,4.945,Hub corridor stop (10-14)
37.058681,-90.670058,3.214,Hub corridor stop (10-14)
36.534602,-90.399632,3.593,Hub corridor stop (10-14)
36.400083,-89.456619,3.022,Hub corridor stop (10-14)
35.692238,-88.837754,3.094,Hub corridor stop (10-14)
35.332277,-87.644887,3.072,Hub corridor stop (10-14)
35.018967,-86.887901,4.888,Hub corridor stop (10-14)
34.595486,-85.618160,3.734,Hub corridor stop (10-14)
33.965625,-85.120477,2.983,Hub corridor stop (10-14)
38.858508,-94.085555,4.263,Hub corridor stop (10-15)
39.403496,-92.560539,3.464,Hub corridor stop (10-15)
39.008817,-91.203469,4.239,Hub corridor stop (10-15)
38.970141,-89.979830,4.638,Hub corridor stop (10-15)
39.081200,-88.707817,4.604,Hub corridor stop (10-15)
39.174922,-86.991227,4.099,Hub corridor stop (10-15)
39.293760,-85.545434,3.645,Hub corridor stop (10-15)
38.842956,-84.004782,4.174,Hub corridor stop (10-15)
39.133335,-82.245869,2.984,Hub corridor stop (10-15)
38.859494,-80.930491,4.469,Hub corridor stop (10-15)
39.001017,-79.684049,3.432,Hub corridor stop (10-15)
39.233985,-78.395785,3.576,Hub corridor stop (10-15)
38.958044,-93.896094,4.714,Hub corridor stop (10-16)
39.503618,-92.535814,3.393,Hub corridor stop (10-16)
39.408055,-90.467951,3.486,Hub corridor stop (10-16)
39.827972,-88.953417,3.874,Hub corridor stop (10-16)
39.980987,-87.047212,3.747,Hub corridor stop (10-16)
39.692299,-85.628249,4.051,Hub corridor stop (10-16)
40.138686,-84.096306,3.502,Hub corridor stop (10-16)
39.988955,-82.358466,4.750,Hub corridor stop (10-16)
40.223868,-80.790995,3.414,Hub corridor stop (10-16)
40.550670,-79.249222,4.237,Hub corridor stop (10-16)
40.119935,-77.573783,2.787,Hub corridor stop (10-16)
40.797656,-75.969607,3.174,Hub corridor stop (10-16)
38.953032,-93.615163,4.337,Hub corridor stop (10-17)
39.645044,-91.386940,4.828,Hub corridor stop (10-17)
39.787406,-89.494906,2.856,Hub corridor stop (10-17)
40.310180,-88.052453,3.094,Hub corridor stop (10-17)
40.447079,-85.788761,3.537,Hub corridor stop (10-17)
40.249494,-83.894297,4.383,Hub corridor stop (10-17)
40.863002,-81.919244,2.738,Hub corridor stop (10-17)
40.745102,-80.804973,2.700,Hub corridor stop (10-17)
41.462573,-78.468112,2.908,Hub corridor stop (10-17)
41.341024,-76.990796,4.051,Hub corridor stop (10-17)
41.959176,-74.399450,3.479,Hub corridor stop (10-17)
42.434574,-72.999465,3.549,Hub corridor stop (10-17)
38.969664,-93.848549,4.892,Hub corridor stop (10-18)
39.548473,-92.063708,3.053,Hub corridor stop (10-18)
39.046209,-91.008902,3.457,Hub corridor stop (10-18)
39.504535,-89.539806,3.869,Hub corridor stop (10-18)
39.533239,-88.009576,3.661,Hub corridor stop (10-18)
39.678617,-85.968588,3.689,Hub corridor stop (10-18)
39.810170,-84.392723,3.425,Hub corridor stop (10-18)
39.538592,-82.531539,4.627,Hub corridor stop (10-18)
39.970057,-81.322753,2.978,Hub corridor stop (10-18)
39.520436,-79.929432,4.239,Hub corridor stop (10-18)
39.469357,-77.999489,4.458,Hub corridor stop (10-18)
39.894753,-77.163222,4.486,Hub corridor stop (10-18)
29.500338,-94.458515,3.961,Hub corridor stop (11-13)
29.440424,-93.630533,4.858,Hub corridor stop (11-13)
29.279511,-91.948153,4.065,Hub corridor stop (11-13)
28.512206,-91.231021,3.269,Hub corridor stop (11-13)
28.603515,-89.642734,4.463,Hub corridor stop (11-13)
28.225841,-88.249776,4.232,Hub corridor stop (11-13)
27.553867,-87.245441,3.253,Hub corridor stop (11-13)
27.438799,-86.570391,4.623,Hub corridor stop (11-13)
27.033404,-85.251160,4.773,Hub corridor stop (11-13)
26.429467,-83.447330,4.391,Hub corridor stop (11-13)
26.155850,-82.385334,3.969,Hub corridor stop (11-13)
26.366645,-81.328170,3.633,Hub corridor stop (11-13)
30.263181,-95.192170,4.437,Hub corridor stop (11-14)
29.961063,-94.253012,2.911,Hub corridor stop (11-14)
30.818007,-93.225822,4.321,Hub corridor stop (11-14)
30.706831,-92.087603,4.142,Hub corridor stop (11-14)
30.914600,-91.421881,4.310,Hub corridor stop (11-14)
31.315536,-90.398923,3.289,Hub corridor stop (11-14)
31.743831,-89.281315,4.819,Hub corridor stop (11-14)
32.502092,-88.846638,3.965,Hub corridor stop (11-14)
32.688590,-87.669499,3.699,Hub corridor stop (11-14)
33.046246,-87.112501,4.835,Hub corridor stop (11-14)
33.091765,-86.488343,4.373,Hub corridor stop (11-14)
33.181339,-85.104951,2.773,Hub corridor stop (11-14)
30.559540,-94.416302,4.353,Hub corridor stop (11-15)
30.599825,-93.046678,3.516,Hub corridor stop (11-15)
31.414132,-91.419783,2.726,Hub corridor stop (11-15)
32.306042,-90.608389,4.608,Hub corridor stop (11-15)
33.328512,-89.188986,3.718,Hub corridor stop (11-15)
33.763312,-87.106497,4.327,Hub corridor stop (11-15)
34.406994,-85.447186,3.076,Hub corridor stop (11-15)
34.994119,-84.086835,2.926,Hub corridor stop (11-15)
35.760378,-82.903296,3.424,Hub corridor stop (11-15)
36.476624,-81.049876,3.740,Hub corridor stop (11-15)
37.643814,-80.194997,4.749,Hub corridor stop (11-15)
37.980265,-78.137739,4.060,Hub corridor stop (11-15)
30.637763,-94.057560,4.101,Hub corridor stop (11-16)
31.097759,-92.486794,3.670,Hub corridor stop (11-16)
31.669714,-90.724667,4.503,Hub corridor stop (11-16)
32.954469,-89.167683,3.184,Hub corridor stop (11-16)
33.677591,-87.388206,4.863,Hub corridor stop (11-16)
34.875718,-86.275280,4.223,Hub corridor stop (11-16)
35.493529,-84.345995,3.036,Hub corridor stop (11-16)
36.077809,-82.578270,3.784,Hub corridor stop (11-16)
37.045524,-80.961522,3.924,Hub corridor stop (11-16)
38.267539,-79.052870,3.023,Hub corridor stop (11-16)
39.230671,-77.543298,4.857,Hub corridor stop (11-16)
40.173766,-76.038799,3.989,Hub corridor stop (11-16)
30.717156,-94.257722,3.909,Hub corridor stop (11-17)
31.142063,-92.876695,3.121,Hub corridor stop (11-17)
32.017135,-90.701808,4.098,Hub corridor stop (11-17)
33.332432,-88.159342,4.227,Hub corridor stop (11-17)
34.199916,-86.213416,4.108,Hub corridor stop (11-17)
35.334533,-84.346695,4.191,Hub corridor stop (11-17)
36.214486,-82.633799,3.341,Hub corridor stop (11-17)
37.648689,-81.013466,4.888,Hub corridor stop (11-17)
38.023261,-79.279531,3.922,Hub corridor stop (11-17)
39.130210,-76.886799,2.922,Hub corridor stop (11-17)
40.579933,-74.796487,4.224,Hub corridor stop (11-17)
41.650794,-72.560866,4.210,Hub corridor stop (11-17)
30.419246,-94.807972,2.763,Hub corridor stop (11-18)
30.932047,-92.523090,3.370,Hub corridor stop (11-18)
31.846772,-91.770922,3.606,Hub corridor stop (11-18)
32.895987,-89.631957,4.546,Hub corridor stop (11-18)
33.088740,-88.363688,3.062,Hub corridor stop (11-18)
34.477570,-86.838286,4.794,Hub corridor stop (11-18)
34.897560,-84.520972,3.836,Hub corridor stop (11-18)
35.752162,-82.827275,3.582,Hub corridor stop (11-18)
36.829295,-82.020119,4.560,Hub corridor stop (11-18)
37.843323,-80.364852,4.366,Hub corridor stop (11-18)
38.161131,-78.714806,3.488,Hub corridor stop (11-18)
39.250500,-76.373371,4.936,Hub corridor stop (11-18)
32.771457,-95.855780,4.153,Hub corridor stop (12-13)
31.697687,-94.600916,3.918,Hub corridor stop (12-13)
31.275000,-93.115885,3.237,Hub corridor stop (12-13)
30.561665,-92.455195,2.994,Hub corridor stop (12-13)
30.313273,-90.548349,3.018,Hub corridor stop (12-13)
29.692062,-89.423722,3.939,Hub corridor stop (12-13)
29.067789,-88.123067,2.685,Hub corridor stop (12-13)
28.258365,-86.903483,3.195,Hub corridor stop (12-13)
28.186283,-85.737743,4.545,Hub corridor stop (12-13)
27.264333,-84.543723,3.748,Hub corridor stop (12-13)
26.805366,-82.996664,4.410,Hub corridor stop (12-13)
26.128524,-81.367210,4.570,Hub corridor stop (12-13)
32.792153,-96.173768,4.774,Hub corridor stop (12-14)
32.966201,-95.595097,2.810,Hub corridor stop (12-14)
32.678676,-94.466728,2.854,Hub corridor stop (12-14)
33.153125,-93.391248,3.360,Hub corridor stop (12-14)
33.135244,-91.936795,3.212,Hub corridor stop (12-14)
32.962801,-91.512230,3.396,Hub corridor stop (12-14)
33.569232,-90.158737,3.636,Hub corridor stop (12-14)
33.126255,-89.760726,2.932,Hub corridor stop (12-14)
33.681111,-88.225653,3.010,Hub corridor stop (12-14)
33.603279,-87.763611,3.816,Hub corridor stop (12-14)
33.478173,-86.731227,4.358,Hub corridor stop (12-14)
33.822957,-85.371145,3.037,Hub corridor stop (12-14)
33.201942,-95.869024,4.171,Hub corridor stop (12-15)
33.226381,-94.063447,2.658,Hub corridor stop (12-15)
33.808707,-92.936445,3.106,Hub corridor stop (12-15)
34.204707,-91.095479,4.936,Hub corridor stop (12-15)
34.868158,-89.893771,4.193,Hub corridor stop (12-15)
35.279934,-88.191875,4.233,Hub corridor stop (12-15)
35.916056,-86.831590,2.812,Hub corridor stop (12-15)
36.485110,-84.499394,4.766,Hub corridor stop (12-15)
36.665356,-83.358061,3.773,Hub corridor stop (12-15)
37.221693,-81.626482,3.790,Hub corridor stop (12-15)
38.142461,-80.385768,4.798,Hub corridor stop (12-15)
38.636931,-78.641546,2.975,Hub corridor stop (12-15)
33.162078,-95.993101,4.227,Hub corridor stop (12-16)
33.867259,-93.991753,4.895,Hub corridor stop (12-16)
34.045578,-92.045053,4.492,Hub corridor stop (12-16)
34.727828,-90.575684,2.774,Hub corridor stop (12-16)
35.691796,-88.391534,3.450,Hub corridor stop (12-16)
36.405416,-86.888912,4.288,Hub corridor stop (12-16)
36.747320,-84.515337,3.657,Hub corridor stop (12-16)
37.190880,-83.490081,4.320,Hub corridor stop (12-16)
38.428553,-81.176061,3.007,Hub corridor stop (12-16)
39.068574,-79.280681,2.915,Hub corridor stop (12-16)
39.359436,-77.498211,2.658,Hub corridor stop (12-16)
39.757536,-75.961013,4.662,Hub corridor stop (12-16)
33.603317,-95.673613,4.740,Hub corridor stop (12-17)
34.126950,-93.379829,4.003,Hub corridor stop (12-17)
35.021925,-91.519688,4.830,Hub corridor stop (12-17)
35.506148,-89.863447,3.843,Hub corridor stop (12-17)
36.214800,-87.677634,3.510,Hub corridor stop (12-17)
37.000744,-85.392996,3.162,Hub corridor stop (12-17)
37.604260,-83.410589,3.809,Hub corridor stop (12-17)
38.469887,-81.206398,3.077,Hub corridor stop (12-17)
39.315692,-79.496881,4.421,Hub corridor stop (12-17)
40.202660,-76.983118,3.840,Hub corridor stop (12-17)
40.651030,-74.793951,3.825,Hub corridor stop (12-17)
41.506051,-73.306591,3.575,Hub corridor stop (12-17)
33.281569,-95.428706,3.760,Hub corridor stop (12-18)
33.799587,-94.459558,3.690,Hub corridor stop (12-18)
34.112442,-92.644885,3.477,Hub corridor stop (12-18)
34.964251,-90.530065,3.127,Hub corridor stop (12-18)
35.173687,-88.753599,4.156,Hub corridor stop (12-18)
36.057416,-87.157295,4.245,Hub corridor stop (12-18)
36.349123,-85.943680,3.479,Hub corridor stop (12-18)
36.754894,-83.402138,3.857,Hub corridor stop (12-18)
37.775455,-81.667506,4.500,Hub corridor stop (12-18)
38.040896,-80.503609,2.900,Hub corridor stop (12-18)
39.011418,-78.412890,3.772,Hub corridor stop (12-18)
39.287012,-77.102871,3.771,Hub corridor stop (12-18)
26.309507,-80.045769,4.602,Hub corridor stop (13-14)
26.977537,-80.750018,3.619,Hub corridor stop (13-14)
27.228993,-80.604261,3.072,Hub corridor stop (13-14)
27.758603,-81.563897,4.771,Hub corridor stop (13-14)
28.884040,-81.854084,4.609,Hub corridor stop (13-14)
29.549623,-82.103627,3.092,Hub corridor stop (13-14)
30.106011,-82.486641,2.924,Hub corridor stop (13-14)
30.836033,-82.763942,3.564,Hub corridor stop (13-14)
31.259756,-83.265466,2.697,Hub corridor stop (13-14)
31.755087,-83.489557,2.675,Hub corridor stop (13-14)
32.381268,-83.481485,3.416,Hub corridor stop (13-14)
33.235722,-83.940194,3.083,Hub corridor stop (13-14)
26.083240,-79.877148,4.055,Hub corridor stop (13-15)
27.194816,-80.083041,4.617,Hub corridor stop (13-15)
28.677289,-79.800814,3.998,Hub corridor stop (13-15)
29.494693,-79.468627,2.734,Hub corridor stop (13-15)
30.371814,-78.926078,4.034,Hub corridor stop (13-15)
31.552743,-79.143537,3.139,Hub corridor stop (13-15)
32.465289,-78.626452,3.485,Hub corridor stop (13-15)
33.930614,-78.644457,4.919,Hub corridor stop (13-15)
34.518905,-77.725545,3.210,Hub corridor stop (13-15)
35.813350,-77.904590,2.737,Hub corridor stop (13-15)
37.011400,-77.262271,3.269,Hub corridor stop (13-15)
38.048879,-77.308058,4.920,Hub corridor stop (13-15)
26.197320,-79.990225,3.174,Hub corridor stop (13-16)
27.643289,-79.199371,4.587,Hub corridor stop (13-16)
28.785765,-79.056127,4.489,Hub corridor stop (13-16)
29.671230,-78.675787,4.381,Hub corridor stop (13-16)
31.102395,-77.521218,2.859,Hub corridor stop (13-16)
32.313483,-77.728791,2.655,Hub corridor stop (13-16)
33.251725,-77.343303,3.499,Hub corridor stop (13-16)
34.685172,-76.473310,3.315,Hub corridor stop (13-16)
36.069832,-75.970962,4.908,Hub corridor stop (13-16)
36.892995,-75.481051,3.786,Hub corridor stop (13-16)
38.230893,-74.670652,3.132,Hub corridor stop (13-16)
39.781035,-74.628867,3.422,Hub corridor stop (13-16)
26.671994,-79.678138,3.303,Hub corridor stop (13-17)
27.462626,-78.686152,3.500,Hub corridor stop (13-17)
28.811453,-78.224371,3.874,Hub corridor stop (13-17)
30.288547,-77.788995,4.594,Hub corridor stop (13-17)
31.624159,-76.978287,4.851,Hub corridor stop (13-17)
32.967594,-76.261501,3.023,Hub corridor stop (13-17)
34.506604,-75.294381,3.677,Hub corridor stop (13-17)
35.654867,-74.952612,4.467,Hub corridor stop (13-17)
37.018690,-73.682708,3.512,Hub corridor stop (13-17)
38.539938,-73.674913,3.155,Hub corridor stop (13-17)
40.026774,-72.356078,4.204,Hub corridor stop (13-17)
41.030142,-71.814423,3.104,Hub corridor stop (13-17)
26.242339,-79.809754,4.246,Hub corridor stop (13-18)
27.295709,-79.458501,2.963,Hub corridor stop (13-18)
28.679015,-79.482001,3.822,Hub corridor stop (13-18)
29.604943,-78.738767,2.958,Hub corridor stop (13-18)
30.858790,-78.277295,2.960,Hub corridor stop (13-18)
31.871768,-77.819331,3.906,Hub corridor stop (13-18)
33.222660,-77.326033,3.964,Hub corridor stop (13-18)
34.081772,-77.227570,4.559,Hub corridor stop (13-18)
35.458192,-76.545901,3.487,Hub corridor stop (13-18)
36.510716,-75.948768,4.541,Hub corridor stop (13-18)
37.789032,-76.323610,4.057,Hub corridor stop (13-18)
38.490564,-75.176808,4.886,Hub corridor stop (13-18)
34.166574,-84.229628,4.595,Hub corridor stop (14-15)
34.142021,-83.210780,3.848,Hub corridor stop (14-15)
34.441668,-82.566541,3.662,Hub corridor stop (14-15)
35.424433,-82.160060,3.875,Hub corridor stop (14-15)
35.859653,-82.008871,4.717,Hub corridor stop (14-15)
35.905784,-81.580085,3.424,Hub corridor stop (14-15)
36.127526,-80.950499,4.086,Hub corridor stop (14-15)
36.578487,-80.283626,3.323,Hub corridor stop (14-15)
37.101698,-79.011156,4.732,Hub corridor stop (14-15)
37.928278,-78.360338,3.662,Hub corridor stop (14-15)
38.288951,-78.410234,4.781,Hub corridor stop (14-15)
38.712029,-77.416040,3.174,Hub corridor stop (14-15)
33.811231,-83.486339,3.920,Hub corridor stop (14-16)
34.663293,-82.816378,2.980,Hub corridor stop (14-16)
35.281282,-82.344002,4.458,Hub corridor stop (14-16)
35.668018,-81.754004,4.850,Hub corridor stop (14-16)
36.102784,-80.430113,4.562,Hub corridor stop (14-16)
36.636522,-79.644392,3.561,Hub corridor stop (14-16)
37.177029,-79.243817,4.844,Hub corridor stop (14-16)
37.835027,-78.149937,3.803,Hub corridor stop (14-16)
38.152984,-77.100045,4.364,Hub corridor stop (14-16)
39.304640,-76.626433,3.132,Hub corridor stop (14-16)
39.491796,-75.458147,4.163,Hub corridor stop (14-16)
40.089932,-74.814376,3.004,Hub corridor stop (14-16)
34.472535,-83.746893,3.816,Hub corridor stop (14-17)
34.983220,-83.060435,4.312,Hub corridor stop (14-17)
35.368526,-81.440979,2.867,Hub corridor stop (14-17)
36.003283,-80.533803,3.760,Hub corridor stop (14-17)
36.762812,-79.518742,3.151,Hub corridor stop (14-17)
37.494046,-78.971485,4.487,Hub corridor stop (14-17)
38.054519,-77.159226,3.920,Hub corridor stop (14-17)
38.986717,-76.277108,2.939,Hub corridor stop (14-17)
39.798608,-75.511359,4.634,Hub corridor stop (14-17)
40.493891,-74.097546,4.525,Hub corridor stop (14-17)
40.937999,-73.035543,4.841,Hub corridor stop (14-17)
41.453579,-72.484577,3.597,Hub corridor stop (14-17)
34.065873,-84.242663,3.159,Hub corridor stop (14-18)
34.750022,-83.382072,2.992,Hub corridor stop (14-18)
34.767792,-82.473708,3.087,Hub corridor stop (14-18)
35.468539,-81.771670,3.661,Hub corridor stop (14-18)
35.984890,-80.764656,2.688,Hub corridor stop (14-18)
36.779550,-80.600653,2.738,Hub corridor stop (14-18)
37.162154,-79.529191,3.887,Hub corridor stop (14-18)
37.273495,-78.601352,3.355,Hub corridor stop (14-18)
38.126298,-78.361061,3.968,Hub corridor stop (14-18)
38.567491,-77.494188,3.754,Hub corridor stop (14-18)
38.655690,-76.511837,4.240,Hub corridor stop (14-18)
39.213683,-75.857409,4.336,Hub corridor stop (14-18)
38.800617,-76.432973,4.652,Hub corridor stop (15-17)
39.006892,-76.545970,2.843,Hub corridor stop (15-17)
39.424654,-76.213639,3.776,Hub corridor stop (15-17)
39.699270,-75.542950,3.711,Hub corridor stop (15-17)
40.060326,-74.625179,4.312,Hub corridor stop (15-17)
40.156332,-74.655464,2.669,Hub corridor stop (15-17)
40.583208,-74.281014,4.253,Hub corridor stop (15-17)
41.175172,-73.003882,3.131,Hub corridor stop (15-17)
40.930839,-72.740635,3.597,Hub corridor stop (15-17)
41.833161,-72.590408,3.369,Hub corridor stop (15-17)
41.508517,-71.612272,3.828,Hub corridor stop (15-17)
42.042354,-71.593762,4.418,Hub corridor stop (15-17)
44.524318,-97.558619,3.124,Regional station #0
34.548328,-74.923577,3.606,Regional station #1
40.531502,-92.995884,3.719,Regional station #2
38.508331,-110.141467,3.921,Regional station #3
45.321346,-119.148065,3.525,Regional station #4
45.694747,-70.185456,2.778,Regional station #5
39.735422,-89.053682,4.520,Regional station #6
36.044720,-116.362116,3.380,Regional station #7
41.748502,-83.806492,3.180,Regional station #8
40.101425,-87.707175,4.131,Regional station #9
25.514632,-99.431488,3.432,Regional station #10
39.034351,-105.148645,3.019,Regional station #11
40.753200,-107.862369,4.410,Regional station #12
32.184364,-93.751607,4.447,Regional station #13
27.716006,-83.653245,2.893,Regional station #14
47.002301,-122.128968,4.270,Regional station #15
33.664529,-113.707231,3.579,Regional station #16
36.781137,-100.886145,3.007,Regional station #17
37.285213,-107.144034,4.781,Regional station #18
34.002711,-99.775013,3.229,Regional station #19
47.766844,-105.963449,4.107,Regional station #20
44.565406,-102.071406,4.336,Regional station #21
31.551343,-117.530668,2.839,Regional station #22
35.550579,-75.870364,3.176,Regional station #23
35.351300,-81.926237,3.330,Regional station #24
28.587205,-95.200893,3.643,Regional station #25
47.054615,-74.592831,3.250,Regional station #26
38.180004,-100.815401,2.821,Regional station #27
35.442072,-73.598603,3.386,Regional station #28
38.773987,-84.786364,2.882,Regional station #29
46.717129,-117.549462,3.383,Regional station #30
41.822669,-122.446342,3.538,Regional station #31
27.976114,-97.701511,2.783,Regional station #32
28.551185,-111.376351,2.921,Regional station #33
27.127511,-112.900877,3.837,Regional station #34
28.218312,-78.748225,3.625,Regional station #35
30.919120,-110.366518,4.513,Regional station #36
26.102364,-83.050438,2.955,Regional station #37
47.197009,-101.251739,4.005,Regional station #38
45.286908,-118.026172,2.884,Regional station #39
41.298678,-91.475385,4.264,Regional station #40
31.528672,-96.419566,3.142,Regional station #41
35.271710,-108.150744,3.980,Regional station #42
32.028212,-108.522602,4.099,Regional station #43
27.010524,-79.835757,3.791,Regional station #44
30.378536,-117.236038,3.818,Regional station #45
36.841215,-84.286900,3.535,Regional station #46
34.687673,-74.854483,3.325,Regional station #47
48.054776,-74.855891,4.829,Regional station #48
47.166896,-109.483358,4.460,Regional station #49
39.379910,-112.382101,4.845,Regional station #50
40.220396,-79.371893,3.922,Regional station #51
26.868872,-76.449545,3.118,Regional station #52
31.089157,-89.916575,3.157,Regional station #53
35.870012,-84.609711,2.952,Regional station #54
40.525537,-117.805323,3.749,Regional station #55
